Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-04-25 06:05:16,"Lower",1h 10m,"Romanian Deadlift (Dumbbell)",1,30.0,9,0,0,"","",
2023-04-25 06:05:16,"Lower",1h 10m,"Romanian Deadlift (Dumbbell)",2,30.0,10,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Romanian Deadlift (Dumbbell)",3,30.0,11,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Romanian Deadlift (Dumbbell)",4,30.0,13,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Romanian Deadlift (Dumbbell)",5,30.0,8,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",1,30.0,7,0,0,"",,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",2,30.0,6,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",3,30.0,5,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",4,30.0,7,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",5,30.0,8,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Bulgarian Split Squat",6,30.0,10,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Calf Press on Seated Leg Press",1,250.0,13,0,0,"",,
2023-04-25 06:05:16,"Lower",1h 10m,"Calf Press on Seated Leg Press",2,220.0,20,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Calf Press on Seated Leg Press",3,220.0,10,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Calf Press on Seated Leg Press",4,200.0,10,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Calf Press on Seated Leg Press",5,200.0,10,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Hack Squat",1,74.99999999999999,10,0,0,"",,
2023-04-25 06:05:16,"Lower",1h 10m,"Hack Squat",2,74.99999999999999,8,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Hack Squat",3,74.99999999999999,9,0,0,,,
2023-04-25 06:05:16,"Lower",1h 10m,"Hack Squat",4,74.99999999999999,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Pull Up",1,0.0,1,0,0,"","",
2023-04-27 06:06:32,"Upper 2",1h 13m,"Pull Up",2,0.0,2,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Pull Up",3,0.0,2,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Pull Up",4,0.0,1,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Pull Up",5,0.0,1,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bench Press (Barbell)",1,0.0,10,0,0,"",,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bench Press (Barbell)",2,10.0,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bench Press (Barbell)",3,15.0,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bench Press (Barbell)",4,20.0,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bench Press (Barbell)",5,25.0,8,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bent Over Row (Barbell)",1,50.0,12,0,0,"",,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bent Over Row (Barbell)",2,60.0,13,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Bent Over Row (Barbell)",3,60.0,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Lateral Raise (Dumbbell)",1,10.0,10,0,0,"",,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Lateral Raise (Dumbbell)",2,10.0,10,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Lateral Raise (Dumbbell)",3,10.0,8,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Lateral Raise (Dumbbell)",4,10.0,6,0,0,,,
2023-04-27 06:06:32,"Upper 2",1h 13m,"Lateral Raise (Dumbbell)",5,10.0,6,0,0,,,
2023-04-28 06:13:06,"Lower",48m,"Squat (Barbell)",1,25.0,7,0,0,"","",
2023-04-28 06:13:06,"Lower",48m,"Romanian Deadlift (Dumbbell)",1,30.0,12,0,0,"",,
2023-04-28 06:13:06,"Lower",48m,"Romanian Deadlift (Dumbbell)",2,30.0,5,0,0,,,
2023-04-28 06:13:06,"Lower",48m,"Romanian Deadlift (Dumbbell)",3,30.0,8,0,0,,,
2023-04-28 06:13:06,"Lower",48m,"Romanian Deadlift (Dumbbell)",4,30.0,8,0,0,,,
2023-04-28 06:13:06,"Lower",48m,"Romanian Deadlift (Dumbbell)",5,30.0,7,0,0,,,
2023-04-28 06:13:06,"Lower",48m,"Hack Squat",1,74.99999999999999,10,0,0,"",,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Incline Bench Press (Dumbbell)",1,35.0,16,0,0,"","",
2023-05-02 06:04:31,"Upper 1",1h 7m,"Incline Bench Press (Dumbbell)",2,35.0,11,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Incline Bench Press (Dumbbell)",3,35.0,13,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Incline Bench Press (Dumbbell)",4,35.0,12,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Incline Bench Press (Dumbbell)",5,35.0,13,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Overhead Press (Dumbbell)",1,25.0,10,0,0,"",,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Overhead Press (Dumbbell)",2,25.0,8,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Overhead Press (Dumbbell)",3,25.0,6,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Overhead Press (Dumbbell)",4,25.0,6,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Overhead Press (Dumbbell)",5,25.0,6,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Lat Pulldown (Cable)",1,100.0,20,0,0,"",,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Lat Pulldown (Cable)",2,120.0,8,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Lat Pulldown (Cable)",3,120.0,9,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Lat Pulldown (Cable)",4,120.0,7,0,0,,,
2023-05-02 06:04:31,"Upper 1",1h 7m,"Lat Pulldown (Cable)",5,120.0,8,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Squat (Barbell)",1,0.0,5,0,0,"","",
2023-05-03 06:16:53,"Lower",59m,"Squat (Barbell)",2,25.0,5,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Squat (Barbell)",3,25.0,9,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Squat (Barbell)",4,30.0,5,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Romanian Deadlift (Dumbbell)",1,35.0,11,0,0,"",,
2023-05-03 06:16:53,"Lower",59m,"Romanian Deadlift (Dumbbell)",2,30.0,12,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Romanian Deadlift (Dumbbell)",3,30.0,9,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Romanian Deadlift (Dumbbell)",4,35.0,9,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Romanian Deadlift (Dumbbell)",5,35.0,10,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Seated Calf Raise (Plate Loaded)",1,50.0,25,0,0,"",,
2023-05-03 06:16:53,"Lower",59m,"Seated Calf Raise (Plate Loaded)",2,74.99999999999999,15,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Seated Calf Raise (Plate Loaded)",3,74.99999999999999,15,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Seated Calf Raise (Plate Loaded)",4,74.99999999999999,14,0,0,,,
2023-05-03 06:16:53,"Lower",59m,"Seated Calf Raise (Plate Loaded)",5,74.99999999999999,15,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Pull Up",1,0.0,3,0,0,"","",
2023-05-04 06:12:09,"Upper 2",1h 9m,"Pull Up",2,0.0,2,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Pull Up",3,0.0,2,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Bench Press (Barbell)",1,0.0,15,0,0,"",,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Bench Press (Barbell)",2,25.0,9,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Bench Press (Barbell)",3,25.0,9,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Bench Press (Barbell)",4,30.0,10,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Bench Press (Barbell)",5,35.0,7,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Seated Row (Cable)",1,90.0,13,0,0,"",,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Seated Row (Cable)",2,90.0,14,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Seated Row (Cable)",3,90.0,16,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Seated Row (Cable)",4,90.0,11,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Seated Row (Cable)",5,90.0,11,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Lateral Raise (Dumbbell)",1,15.0,14,0,0,"",,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Lateral Raise (Dumbbell)",2,20.0,5,0,0,,,
2023-05-04 06:12:09,"Upper 2",1h 9m,"Lateral Raise (Dumbbell)",3,20.0,3,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Hip Abductor (Machine)",1,135.0,20,0,0,"","",
2023-05-05 06:15:18,"lower (machine)",45m,"Hip Abductor (Machine)",2,145.0,15,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Hip Abductor (Machine)",3,145.0,10,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Hip Abductor (Machine)",4,145.0,12,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Hip Abductor (Machine)",5,145.0,9,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Calf Press on Seated Leg Press",1,220.0,20,0,0,"",,
2023-05-05 06:15:18,"lower (machine)",45m,"Calf Press on Seated Leg Press",2,250.0,20,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Calf Press on Seated Leg Press",3,250.0,20,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Leg Extension (Machine)",1,85.0,14,0,0,"",,
2023-05-05 06:15:18,"lower (machine)",45m,"Leg Extension (Machine)",2,85.0,17,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Leg Extension (Machine)",3,90.0,12,0,0,,,
2023-05-05 06:15:18,"lower (machine)",45m,"Leg Extension (Machine)",4,90.0,10,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"T Bar Row",1,45.0,8,0,0,"","",
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"T Bar Row",2,70.0,13,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"T Bar Row",3,90.0,9,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"T Bar Row",4,90.0,7,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Bench Press (Barbell)",1,45.0,3,0,0,"",,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Bench Press (Barbell)",3,55.0,3,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Bench Press (Barbell)",4,45.0,9,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Chest Fly (Band)",1,40.0,3,0,0,"",,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Chest Fly (Band)",2,45.0,5,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Chest Fly (Band)",3,45.0,6,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Chest Fly (Band)",4,45.0,4,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Triceps Extension",1,90.0,6,0,0,"",,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Triceps Extension",2,100.0,7,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Triceps Extension",3,100.0,6,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Incline Bench Press (Barbell)",1,25.0,11,0,0,"",,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Incline Bench Press (Barbell)",2,45.0,1,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"Incline Bench Press (Barbell)",3,35.0,6,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"bicep curl shoulder press",1,25.0,10,0,0,"",,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"bicep curl shoulder press",2,30.0,8,0,0,,,
2023-05-07 11:06:28,"Entrenamiento por la mañana",2h 5m,"bicep curl shoulder press",3,30.0,6,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Squat (Barbell)",1,30.0,10,0,0,"","",
2023-05-08 06:07:47,"Lower",1h 15m,"Squat (Barbell)",2,35.0,8,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Squat (Barbell)",3,40.0,7,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Squat (Barbell)",4,45.0,5,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Romanian Deadlift (Dumbbell)",1,35.0,10,0,0,"",,
2023-05-08 06:07:47,"Lower",1h 15m,"Romanian Deadlift (Dumbbell)",2,35.0,12,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Romanian Deadlift (Dumbbell)",3,35.0,10,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Romanian Deadlift (Dumbbell)",4,35.0,8,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Bulgarian Split Squat",1,30.0,8,0,0,"",,
2023-05-08 06:07:47,"Lower",1h 15m,"Bulgarian Split Squat",2,30.0,6,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Bulgarian Split Squat",3,30.0,10,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Bulgarian Split Squat",4,30.0,11,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Calf Press on Seated Leg Press",1,250.0,20,0,0,"",,
2023-05-08 06:07:47,"Lower",1h 15m,"Calf Press on Seated Leg Press",2,265.0,14,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Calf Press on Seated Leg Press",3,265.0,20,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Calf Press on Seated Leg Press",4,280.0,20,0,0,,,
2023-05-08 06:07:47,"Lower",1h 15m,"Calf Press on Seated Leg Press",5,295.0,15,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Pull Up",1,0.0,3,0,0,"","",
2023-05-10 06:10:09,"Upper 2",1h 14m,"Pull Up",2,0.0,3,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Pull Up",3,0.0,3,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Bench Press (Barbell)",1,35.0,7,0,0,"",,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Bench Press (Barbell)",2,35.0,11,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Bench Press (Barbell)",3,45.0,6,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Bench Press (Barbell)",4,60.0,3,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Bench Press (Barbell)",5,70.0,1,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Seated Row (Cable)",1,90.0,12,0,0,"",,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Seated Row (Cable)",2,90.0,13,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Seated Row (Cable)",3,100.0,12,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Seated Row (Cable)",4,100.0,8,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Seated Row (Cable)",5,100.0,8,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Lateral Raise (Dumbbell)",1,20.0,5,0,0,"",,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Lateral Raise (Dumbbell)",2,20.0,4,0,0,,,
2023-05-10 06:10:09,"Upper 2",1h 14m,"Lateral Raise (Dumbbell)",3,20.0,3,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hip Abductor (Machine)",1,145.0,15,0,0,"","",
2023-05-11 06:11:13,"lower (machine)",56m,"Hip Abductor (Machine)",2,145.0,15,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hip Abductor (Machine)",3,149.99999999999997,13,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hip Abductor (Machine)",4,149.99999999999997,15,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hip Abductor (Machine)",5,155.0,10,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Calf Press on Seated Leg Press",1,250.0,24,0,0,"",,
2023-05-11 06:11:13,"lower (machine)",56m,"Calf Press on Seated Leg Press",2,250.0,25,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Calf Press on Seated Leg Press",3,280.0,20,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Calf Press on Seated Leg Press",4,280.0,20,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Calf Press on Seated Leg Press",5,305.0,20,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hack Squat",1,80.0,11,0,0,"",,
2023-05-11 06:11:13,"lower (machine)",56m,"Hack Squat",2,80.0,12,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hack Squat",3,80.0,13,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hack Squat",4,85.0,13,0,0,,,
2023-05-11 06:11:13,"lower (machine)",56m,"Hack Squat",5,90.0,10,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"Incline Bench Press (Dumbbell)",1,35.0,12,0,0,"","",
2023-05-15 06:09:43,"Upper 1",51m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"Incline Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"Incline Bench Press (Dumbbell)",4,40.0,8,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"Incline Bench Press (Dumbbell)",5,40.0,12,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"bicep curl shoulder press",1,30.0,7,0,0,"",,
2023-05-15 06:09:43,"Upper 1",51m,"bicep curl shoulder press",2,30.0,8,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"bicep curl shoulder press",3,30.0,9,0,0,,,
2023-05-15 06:09:43,"Upper 1",51m,"Lat Pulldown (Cable)",1,120.0,5,0,0,"",,
2023-05-22 18:11:52,"Upper 1",59m,"bicep curl shoulder press",1,30.0,18,0,0,"","",
2023-05-22 18:11:52,"Upper 1",59m,"bicep curl shoulder press",2,30.0,13,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"bicep curl shoulder press",3,30.0,15,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"bicep curl shoulder press",4,30.0,15,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Lat Pulldown (Cable)",1,120.0,12,0,0,"",,
2023-05-22 18:11:52,"Upper 1",59m,"Lat Pulldown (Cable)",2,120.0,8,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Lat Pulldown (Cable)",3,120.0,9,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Lat Pulldown (Cable)",4,120.0,6,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Lat Pulldown (Cable)",5,120.0,6,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Pec Deck (Machine)",1,145.0,10,0,0,"",,
2023-05-22 18:11:52,"Upper 1",59m,"Pec Deck (Machine)",2,145.0,6,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Pec Deck (Machine)",3,145.0,4,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Pec Deck (Machine)",4,145.0,3,0,0,,,
2023-05-22 18:11:52,"Upper 1",59m,"Knee Raise (Captain's Chair)",1,0,20,0,0,"",,
2023-05-23 16:24:28,"Lower",55m,"Squat (Barbell)",1,35.0,10,0,0,"","",
2023-05-23 16:24:28,"Lower",55m,"Squat (Barbell)",2,45.0,9,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Romanian Deadlift (Dumbbell)",1,35.0,10,0,0,"",,
2023-05-23 16:24:28,"Lower",55m,"Romanian Deadlift (Dumbbell)",2,35.0,12,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Romanian Deadlift (Dumbbell)",3,35.0,10,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Romanian Deadlift (Dumbbell)",4,35.0,7,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Romanian Deadlift (Dumbbell)",5,35.0,7,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Seated Leg Curl (Machine)",1,85.0,12,0,0,"",,
2023-05-23 16:24:28,"Lower",55m,"Leg Extension (Machine)",1,85.0,15,0,0,"",,
2023-05-23 16:24:28,"Lower",55m,"Leg Extension (Machine)",2,90.0,10,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Leg Extension (Machine)",3,90.0,12,0,0,,,
2023-05-23 16:24:28,"Lower",55m,"Leg Extension (Machine)",4,90.0,12,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Bench Press (Barbell)",1,35.0,8,0,0,"","",
2023-05-25 18:23:06,"Upper 2",57m,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Bench Press (Barbell)",3,45.0,6,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Bench Press (Barbell)",4,50.0,6,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Bench Press (Barbell)",5,50.0,7,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Pull Up",1,0.0,3,0,0,"",,
2023-05-25 18:23:06,"Upper 2",57m,"Pull Up",2,0.0,2,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Pull Up",3,0.0,3,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Pull Up",4,0.0,2,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Seated Row (Cable)",1,85.0,16,0,0,"",,
2023-05-25 18:23:06,"Upper 2",57m,"Seated Row (Cable)",2,100.0,12,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Seated Row (Cable)",3,100.0,12,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Seated Row (Cable)",4,120.0,6,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Seated Row (Cable)",5,120.0,5,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Lateral Raise (Dumbbell)",1,20.0,3,0,0,"",,
2023-05-25 18:23:06,"Upper 2",57m,"Lateral Raise (Dumbbell)",2,20.0,5,0,0,,,
2023-05-25 18:23:06,"Upper 2",57m,"Lateral Raise (Dumbbell)",3,20.0,5,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hip Abductor (Machine)",1,155.0,16,0,0,"","",
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hip Abductor (Machine)",2,160.0,15,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hip Abductor (Machine)",3,160.0,10,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hip Abductor (Machine)",4,160.0,6,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hip Abductor (Machine)",5,160.0,5,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Calf Press on Seated Leg Press",1,250.0,14,0,0,"",,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Calf Press on Seated Leg Press",2,250.0,20,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Calf Press on Seated Leg Press",3,265.0,12,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Calf Press on Seated Leg Press",4,265.0,16,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Calf Press on Seated Leg Press",5,280.0,10,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hack Squat",1,90.0,12,0,0,"",,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hack Squat",2,90.0,10,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hack Squat",3,90.0,9,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hack Squat",4,90.0,8,0,0,,,
2023-05-26 14:44:39,"lower (machine)",1h 10m,"Hack Squat",5,90.0,7,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"bicep curl shoulder press",1,30.0,13,0,0,"","",
2023-06-21 11:46:27,"Upper 1",59m,"bicep curl shoulder press",2,30.0,12,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"bicep curl shoulder press",3,30.0,11,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"bicep curl shoulder press",4,30.0,8,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Lat Pulldown (Cable)",1,120.0,9,0,0,"",,
2023-06-21 11:46:27,"Upper 1",59m,"Lat Pulldown (Cable)",2,125.0,7,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Lat Pulldown (Cable)",3,125.0,6,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Lat Pulldown (Cable)",4,125.0,5,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Lat Pulldown (Cable)",5,125.0,4,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Incline Bench Press (Barbell)",1,35.0,6,0,0,"",,
2023-06-21 11:46:27,"Upper 1",59m,"Incline Bench Press (Barbell)",2,35.0,7,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Incline Bench Press (Barbell)",3,35.0,5,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Chest Fly",1,80.0,14,0,0,"",,
2023-06-21 11:46:27,"Upper 1",59m,"Chest Fly",2,85.0,9,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Chest Fly",3,85.0,7,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Chest Fly",4,85.0,7,0,0,,,
2023-06-21 11:46:27,"Upper 1",59m,"Chest Fly",5,85.0,6,0,0,,,
2023-06-22 18:14:07,"lower (machine)",44m,"Hip Abductor (Machine)",1,165.0,14,0,0,"","",
2023-06-22 18:14:07,"lower (machine)",44m,"Hip Abductor (Machine)",2,165.0,13,0,0,,,
2023-06-22 18:14:07,"lower (machine)",44m,"Hip Abductor (Machine)",3,165.0,13,0,0,,,
